keyword,year,month,field_previous,field,count
pandemic,2021,12,신문방송학,법학,1
pandemic,2021,12,정치외교학,신문방송학,1
pandemic,2022,2,법학,행정학,1
pandemic,2022,2,인류학,법학,1
pandemic,2022,3,행정학,정치외교학,1
pandemic,2022,4,정치외교학,사회학,1
pandemic,2022,5,사회학,경영학,1
pandemic,2022,6,경영학,정치외교학,1
pandemic,2022,6,무역학,행정학,1
pandemic,2022,6,신문방송학,무역학,1
pandemic,2022,6,정치외교학,신문방송학,1
pandemic,2022,7,행정학,지리학,1
pandemic,2022,9,경영학,신문방송학,1
pandemic,2022,9,지리학,경영학,1
pandemic,2022,11,법학,교육학,1
pandemic,2022,11,신문방송학,법학,1
pandemic,2022,12,교육학,지리학,1
pandemic,2022,12,무역학,지리학,1
pandemic,2022,12,법학,문헌정보학,1
pandemic,2022,12,지리학,무역학,1
pandemic,2022,12,지리학,법학,1
pandemic,2023,2,문헌정보학,관광학,1
pandemic,2023,3,경영학,지리학,1
pandemic,2023,3,경제학,법학,1
pandemic,2023,3,관광학,경영학,1
pandemic,2023,3,지리학,경제학,1
pandemic,2023,4,경영학,지리학,1
pandemic,2023,4,법학,사회과학 일반,1
pandemic,2023,4,사회과학 일반,경영학,1
pandemic,2023,5,지리학,행정학,1
pandemic,2023,6,행정학,교육학,1
pandemic,2023,10,교육학,경영학,1
pandemic,2023,11,경영학,법학,1
pandemic,2023,12,관광학,지리학,1
pandemic,2023,12,교육학,사회학,1
pandemic,2023,12,법학,관광학,1
pandemic,2023,12,법학,교육학,1
pandemic,2023,12,지리학,법학,1
pandemic,2024,3,사회학,신문방송학,1
pandemic,2024,4,사회과학 일반,지리학,1
pandemic,2024,4,신문방송학,사회과학 일반,1
pandemic,2024,6,지리학,사회학,1
pandemic,2024,10,무역학,신문방송학,1
pandemic,2024,10,사회과학 일반,무역학,1
pandemic,2024,10,사회학,사회과학 일반,1
pandemic,2024,11,신문방송학,지리학,1
pandemic,2025,2,지리학,경영학,1
pandemic,2025,3,경영학,법학,1
pandemic,2025,5,법학,관광학,1
pandemic,2025,6,관광학,사회과학 일반,1
pandemic,2025,8,사회과학 일반,사회학,1
pandemic,2025,9,사회학,행정학,1
pandemic,2025,11,경영학,사회학,1
pandemic,2025,11,행정학,경영학,1
panel,2021,3,법학,경제학,1
panel,2021,9,경제학,무역학,1
panel,2021,10,무역학,경제학,1
panel,2021,12,경제학,법학,2
panel,2021,12,법학,경제학,1
panel,2022,3,법학,경제학,1
panel,2022,11,경제학,법학,1
panel,2022,11,법학,경제학,1
panel,2022,12,경제학,법학,1
panel,2023,3,법학,경제학,1
panel,2024,12,경제학,무역학,1
panel,2024,12,경제학,법학,1
panel,2024,12,무역학,경제학,1
panel,2025,3,법학,경제학,1
panel,2025,6,경제학,법학,1
panel,2025,10,법학,경제학,1
panel analysis,2021,3,무역학,사회학,1
panel analysis,2021,6,경영학,지리학,1
panel analysis,2021,6,사회학,경영학,1
panel analysis,2021,6,지리학,교육학,1
panel analysis,2021,8,교육학,지리학,1
panel analysis,2021,10,지리학,경영학,1
panel analysis,2022,2,경영학,관광학,1
panel analysis,2022,2,관광학,행정학,1
panel analysis,2022,3,행정학,경영학,1
panel analysis,2022,6,경영학,교육학,1
panel analysis,2022,8,교육학,경영학,1
panel analysis,2022,11,경영학,행정학,1
panel analysis,2022,12,행정학,무역학,1
panel analysis,2023,3,무역학,경영학,1
panel analysis,2023,4,경영학,무역학,1
panel analysis,2023,6,경영학,사회과학 일반,1
panel analysis,2023,6,무역학,경영학,1
panel analysis,2023,6,사회과학 일반,무역학,1
panel analysis,2023,8,무역학,사회과학 일반,1
panel analysis,2023,8,사회과학 일반,지리학,1
panel analysis,2023,9,지리학,행정학,1
panel analysis,2023,12,정치외교학,무역학,1
panel analysis,2023,12,행정학,정치외교학,1
panel analysis,2024,1,무역학,경영학,1
panel analysis,2024,6,경영학,지리학,1
panel analysis,2024,9,지리학,행정학,1
panel analysis,2024,12,사회과학 일반,경영학,1
panel analysis,2024,12,행정학,사회과학 일반,1
panel analysis,2025,5,경영학,관광학,1
panel analysis,2025,6,경영학,무역학,1
panel analysis,2025,6,관광학,경영학,1
panel analysis,2025,6,무역학,행정학,1
panel analysis,2025,8,행정학,지리학,1
panel analysis,2025,10,지리학,관광학,1
panel data,2021,6,지리학,무역학,1
panel data,2021,8,무역학,사회과학 일반,1
panel data,2021,8,사회과학 일반,지리학,1
panel data,2021,9,지리학,무역학,1
panel data,2022,4,무역학,사회과학 일반,1
panel data,2022,4,사회과학 일반,무역학,1
panel data,2022,9,무역학,행정학,1
panel data,2022,12,행정학,지리학,1
panel data,2023,6,사회과학 일반,교육학,1
panel data,2023,6,지리학,사회과학 일반,1
panel data,2023,7,교육학,경제학,1
panel data,2023,9,경제학,무역학,1
panel data,2023,12,무역학,지리학,1
panel data,2024,5,지리학,행정학,1
panel data,2024,12,행정학,교육학,1
panel data,2025,3,교육학,무역학,1
panel data,2025,9,무역학,사회과학 일반,1
panel data,2025,9,사회과학 일반,무역학,1
panel fixed effect model,2021,11,행정학,경영학,1
panel fixed effect model,2022,2,경영학,지리학,1
panel fixed effect model,2023,5,지리학,사회학,1
panel fixed effect model,2023,6,사회학,지리학,1
panel fixed effect model,2024,2,지리학,경영학,1
panel fixed effect model,2024,3,경영학,사회학,1
panel fixed effect model,2024,12,사회학,지리학,1
panel fixed effect model,2024,12,지리학,사회학,1
panel fixed effect model,2025,4,사회학,경영학,1
panel regression analysis,2021,4,경영학,사회과학 일반,1
panel regression analysis,2021,4,사회과학 일반,경제학,1
panel regression analysis,2021,9,경제학,지리학,1
panel regression analysis,2021,9,지리학,행정학,1
panel regression analysis,2021,12,행정학,지리학,1
panel regression analysis,2022,2,경영학,지리학,1
panel regression analysis,2022,2,지리학,경영학,1
panel regression analysis,2022,4,지리학,경제학,1
panel regression analysis,2022,5,경제학,경영학,1
panel regression analysis,2022,6,경영학,행정학,1
panel regression analysis,2022,12,행정학,무역학,1
panel regression analysis,2023,3,무역학,경영학,1
panel regression analysis,2023,4,경영학,사회과학 일반,1
panel regression analysis,2023,4,사회과학 일반,경제학,1
panel regression analysis,2023,5,경제학,행정학,1
panel regression analysis,2024,1,행정학,교육학,1
panel regression analysis,2024,2,교육학,지리학,1
panel regression analysis,2024,2,지리학,행정학,1
panel regression analysis,2024,6,경영학,사회학,1
panel regression analysis,2024,6,행정학,경영학,1
panel regression analysis,2024,11,사회학,행정학,1
panel regression analysis,2024,11,행정학,사회학,1
panel regression analysis,2024,12,무역학,행정학,1
panel regression analysis,2024,12,사회학,무역학,1
panel regression analysis,2025,3,행정학,지리학,1
panel regression analysis,2025,8,경영학,무역학,1
panel regression analysis,2025,8,지리학,경영학,1
panel regression analysis,2025,9,무역학,경영학,1
paper,2024,2,법학,사회학,1
paper,2024,4,사회학,경제학,1
paper,2024,6,경제학,지리학,1
paper,2024,12,지리학,법학,1
paradigm,2021,9,교육학,신문방송학,1
paradigm,2021,11,신문방송학,법학,1
paradigm,2022,2,법학,관광학,1
paradigm,2022,3,관광학,법학,1
paradigm,2022,7,교육학,사회학,1
paradigm,2022,7,법학,교육학,1
paradigm,2022,12,사회학,법학,1
paradigm,2023,3,법학,사회학,1
paradigm,2023,6,사회학,신문방송학,1
paradigm,2023,6,신문방송학,행정학,1
paradigm,2024,8,행정학,지리학,1
paradigm,2024,12,지리학,행정학,1
paradigm,2025,3,행정학,법학,1
paradigm shift,2021,9,사회과학 일반,교육학,1
paradigm shift,2022,2,교육학,관광학,1
paradigm shift,2022,4,관광학,지리학,1
paradigm shift,2022,5,지리학,관광학,1
paradigm shift,2023,9,관광학,정치외교학,1
paradigm shift,2023,10,정치외교학,경영학,1
paradigm shift,2024,6,경영학,지리학,1
paradox,2021,6,신문방송학,교육학,1
paradox,2021,8,교육학,법학,1
paradox,2021,9,법학,사회과학 일반,1
paradox,2022,11,사회과학 일반,사회학,1
paradox,2023,6,사회학,법학,1
paradox,2024,8,법학,사회과학 일반,1
paradox,2025,5,사회과학 일반,법학,1
paradox,2025,6,법학,군사학,1
paradox,2025,9,군사학,법학,1
parallel,2022,12,군사학,법학,1
parallel,2023,4,법학,경제학,1
parallel,2023,5,경제학,법학,1
parallel,2023,12,법학,군사학,1
parasocial interaction,2021,6,신문방송학,경영학,1
parasocial interaction,2022,1,경영학,신문방송학,1
parasocial interaction,2023,2,신문방송학,경영학,1
parasocial interaction,2023,4,경영학,사회학,1
parasocial interaction,2023,8,무역학,행정학,1
parasocial interaction,2023,8,사회학,무역학,1
parasocial interaction,2024,4,행정학,경영학,1
parasocial interaction,2024,6,경영학,무역학,1
parasocial interaction,2024,8,무역학,신문방송학,1
parasocial interaction,2025,2,신문방송학,관광학,1
parasocial interaction,2025,3,관광학,사회학,1
parasocial interaction,2025,6,사회학,경영학,1
parasocial interaction,2025,11,경영학,지리학,1
parasocial interaction,2025,12,지리학,신문방송학,1
parent,2023,4,법학,사회학,1
parent,2023,5,사회학,법학,1
parent-child relationship,2022,2,교육학,사회학,1
parent-child relationship,2022,10,사회학,교육학,1
parent-child relationship,2022,12,교육학,사회학,1
parent-child relationship,2023,4,사회학,교육학,1
parent-child relationship,2023,11,교육학,지리학,1
parent-child relationship,2024,3,지리학,교육학,1
parent-child relationship,2024,6,교육학,지리학,1
parent-child relationship,2025,7,지리학,사회과학 일반,1
parent-child relationship,2025,10,사회과학 일반,교육학,1
parent-child relationship,2025,11,교육학,사회과학 일반,1
parental,2024,11,법학,경제학,1
parental,2024,12,경제학,법학,1
parental mediation,2022,3,신문방송학,교육학,1
parental mediation,2022,10,교육학,사회과학 일반,1
parental mediation,2022,10,사회과학 일반,신문방송학,1
parental mediation,2023,10,신문방송학,사회학,1
parental mediation,2024,6,사회학,신문방송학,1
parental mediation,2024,12,신문방송학,교육학,1
parental mediation,2025,11,교육학,신문방송학,1
parental support,2021,3,사회학,교육학,1
parental support,2021,4,교육학,사회과학 일반,1
parental support,2022,6,사회과학 일반,교육학,1
parental support,2022,8,교육학,사회과학 일반,1
parental support,2022,11,사회과학 일반,사회학,1
parental support,2023,2,사회학,교육학,1
parental support,2023,11,교육학,사회학,1
parental support,2025,10,사회과학 일반,교육학,1
parental support,2025,10,사회학,사회과학 일반,1
parenting,2021,6,법학,사회학,1
parenting,2022,3,사회학,행정학,1
parenting,2022,4,행정학,경제학,1
parenting,2022,11,경제학,사회학,1
parenting,2024,6,사회학,신문방송학,1
parenting,2024,12,신문방송학,사회과학 일반,1
parenting,2025,6,사회과학 일반,법학,1
parenting attitude,2021,5,교육학,사회과학 일반,1
parenting attitude,2021,6,사회과학 일반,교육학,1
parenting attitude,2022,4,교육학,사회학,1
parenting attitude,2022,6,사회학,사회과학 일반,1
parenting attitude,2022,8,사회과학 일반,교육학,1
parenting attitude,2023,9,교육학,사회과학 일반,1
parenting attitude,2023,9,사회과학 일반,행정학,1
parenting attitude,2023,10,사회학,교육학,1
parenting attitude,2023,10,행정학,사회학,1
parenting attitude,2023,11,교육학,사회학,1
parenting attitude,2024,2,사회학,사회과학 일반,1
parenting attitude,2024,3,사회과학 일반,교육학,1
parenting attitude,2025,1,교육학,사회학,1
parenting attitude,2025,5,사회학,교육학,1
parenting attitude,2025,7,교육학,사회학,1
parenting efficacy,2021,6,사회학,교육학,1
parenting efficacy,2021,9,교육학,사회학,1
parenting efficacy,2021,10,사회학,교육학,1
parenting efficacy,2022,3,교육학,사회학,1
parenting efficacy,2022,6,사회학,교육학,1
parenting efficacy,2023,11,교육학,사회학,1
parenting efficacy,2024,4,사회학,교육학,1
parenting efficacy,2024,5,교육학,사회학,1
parenting efficacy,2024,9,사회학,교육학,1
parenting efficacy,2025,2,교육학,사회학,1
parenting stress,2021,9,교육학,사회학,1
parenting stress,2021,10,사회학,관광학,1
parenting stress,2021,11,관광학,사회학,1
parenting stress,2022,4,사회학,교육학,1
parenting stress,2022,6,교육학,경영학,1
parenting stress,2022,8,경영학,교육학,1
parenting stress,2023,2,교육학,사회학,1
parenting stress,2023,4,사회학,교육학,1
parenting stress,2023,12,교육학,사회학,1
parenting stress,2024,5,사회학,지리학,1
